Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,PODOR,DODEL,ADJI BALI,01,463,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,BELI THIOVI,01,384,CLASSE CE 1
SAINT LOUIS,PODOR,DODEL,DARA ALAYBE,01,569,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,DARA ALAYBE,02,561,CLASSE CE2
SAINT LOUIS,PODOR,DODEL,DARA ALAYBE,03,553,CM2 A
SAINT LOUIS,PODOR,DODEL,DARA ALAYBE,04,386,CLASSE CP
SAINT LOUIS,PODOR,DODEL,DIERI DIOUGA,01,456,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,DIERI DIOUGA,02,335,CP
SAINT LOUIS,PODOR,DODEL,DIOBE,01,242,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,DIOMANDOU,01,567,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,DIOMANDOU,02,565,CLASSE CE2
SAINT LOUIS,PODOR,DODEL,DIOMANDOU,03,124,ECOLE CM1
SAINT LOUIS,PODOR,DODEL,DIOUWANABE,01,502,ECOLE DIAMIMBAILA CI
SAINT LOUIS,PODOR,DODEL,DODEL,01,589,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,DODEL,02,588,CLASSE CE2
SAINT LOUIS,PODOR,DODEL,DODEL,03,588,COLLEGE 6 EME A
SAINT LOUIS,PODOR,DODEL,DODEL,04,584,CEM CLASSE 3 EME A
SAINT LOUIS,PODOR,DODEL,DODEL,05,589,CLASSE 5EME COLLEGE
SAINT LOUIS,PODOR,DODEL,DODEL,06,586,CLASSE 4EME COLLEGE
SAINT LOUIS,PODOR,DODEL,DOUBANGUE,01,517,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,ECOLE DIAMAL,01,578,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,ECOLE DIAMAL,02,578,CLASSE CE2
SAINT LOUIS,PODOR,DODEL,ECOLE DIAMAL,03,47,ECOLE CP1
SAINT LOUIS,PODOR,DODEL,ECOLE POURI,01,111,SALLE DE CLASSE
SAINT LOUIS,PODOR,DODEL,ECOLE SINTHIOU DANGDE,01,533,CLASSE CP
SAINT LOUIS,PODOR,DODEL,ECOLE SINTHIOU DANGDE,02,536,CLASSE CE1
SAINT LOUIS,PODOR,DODEL,FAMBAL,01,357,ABRI PROVISOIRE
SAINT LOUIS,PODOR,DODEL,GADATY,01,204,SALLE DE CLASSE
SAINT LOUIS,PODOR,DODEL,GADATY,02,203,SALLE DE CLASSE
SAINT LOUIS,PODOR,DODEL,GAOUDY GOTTY,01,392,CLASSE CE1
