Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,PIKINE,DALIFORT,CEM DALIFORT,01,582,SALLE 1
DAKAR,PIKINE,DALIFORT,CEM DALIFORT,02,574,SALLE 2
DAKAR,PIKINE,DALIFORT,CEM DALIFORT,03,589,SALLE 3
DAKAR,PIKINE,DALIFORT,CEM DALIFORT,04,470,SALLE 4
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,01,599,CLASSE DE CP B
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,02,599,CLASSE DE CP A
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,03,599,CLASSE DE CM2 B
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,04,598,CLASSE DE CM2 A
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,05,598,CLASSE DE CI B
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,06,598,CLASSE DE CE1 C
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,07,598,CLASSE DE CE1 B
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,08,598,CLASSE DE CM1 C
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,09,598,CLASSE DE CM1 B
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,10,598,CLASSE DE CM1 A
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,11,599,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,12,599,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,13,599,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,14,599,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,15,599,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,16,599,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,17,598,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,18,600,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE DALIFORT,19,72,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE FORCES ARMEES,01,579,CLASSE DE CI
DAKAR,PIKINE,DALIFORT,ECOLE FORCES ARMEES,02,583,CLASSE DE CE1 B
DAKAR,PIKINE,DALIFORT,ECOLE FORCES ARMEES,03,581,CLASSE DE CE2 B
DAKAR,PIKINE,DALIFORT,ECOLE FORCES ARMEES,04,583,CLASSE CM1
DAKAR,PIKINE,DALIFORT,ECOLE FORCES ARMEES,05,185,SALLE DE CLASSE
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,01,590,SALLE 1
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,02,590,SALLE 2
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,03,590,SALLE 3
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,04,590,SALLE 4
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,05,590,ABRI PROVISOIRE
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,06,591,ABRI PROVISOIRE
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,07,591,ABRI PROVISOIRE
DAKAR,PIKINE,DALIFORT,ECOLE PRIVEE EH FALILOU MBACKE,08,186,ABRI PROVISOIRE
