Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DIOURBEL,BAMBEY,BAMBEY,ECOLE 2,01,559,CLASSE CP A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 2,02,558,CLASSE CM2 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 2,03,567,CLASSE CE2 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 2,04,552,CLASSE CP B
DIOURBEL,BAMBEY,BAMBEY,ECOLE 2,05,532,CLASSE CI A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 2,06,371,CLASSE CM2 B
DIOURBEL,BAMBEY,BAMBEY,ECOLE 3,01,571,CLASSE CP B
DIOURBEL,BAMBEY,BAMBEY,ECOLE 3,02,574,CLASSE CM2 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 3,03,585,CLASSE CP
DIOURBEL,BAMBEY,BAMBEY,ECOLE 3,04,573,CLASSE CE2A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 3,05,268,CLASSE CI A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,01,585,CLASSE CE1 B
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,02,570,CLASSE CP A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,03,576,CLASSE CI A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,04,583,CLASSE CM2 B
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,05,581,CLASSE CM1 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,06,586,CLASSE CE1 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 4,07,150,CLASSE CE1 C
DIOURBEL,BAMBEY,BAMBEY,ECOLE 5,01,566,CLASSE CP C
DIOURBEL,BAMBEY,BAMBEY,ECOLE 5,02,555,CLASSE CM1 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 5,03,526,CLASSE CE2 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE 5,04,384,CLASSE CE1 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE ANNEXE,01,504,CLASSE CE2 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE ANNEXE,02,504,CLASSE CP B
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,01,553,CLASSE CM1 B
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,02,541,CLASSE CP A
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,03,568,CLASSE CE2 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,04,524,CLASSE CIA
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,05,532,CLASSE CE2 B
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,06,526,CLASSE CE1 A
DIOURBEL,BAMBEY,BAMBEY,ECOLE CHEIKH AWA BALLA MBACKE,07,357,CLASSE CE1 B
DIOURBEL,BAMBEY,BAMBEY,MAIRIE,01,558,CEM DIERY FALL
DIOURBEL,BAMBEY,BAMBEY,MAIRIE,02,556,CEM DIERY FALL
DIOURBEL,BAMBEY,BAMBEY,MAIRIE,03,558,CEM DIERY FALL
