Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MATAR SECK,04,558,CLASSE CM2B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MATAR SECK,05,474,SALLE DE CLASSE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,01,571,CLASSE CI
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,02,580,CLASSE CP
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,03,580,CLASSE CM2
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,04,576,CLASSE CE2
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,05,572,CLASSE CM1
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,06,583,CLASSE CE1
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,07,581,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,08,585,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,09,559,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA,10,379,ABRI PROVISOIRE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),01,562,CLASSE CIA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),02,554,CLASSE CPA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),03,558,CLASSE CE1A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),04,557,CLASSE CE2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),05,561,CLASSE CM2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),06,561,CLASSE CM1A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),07,556,CLASSE CM2B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),08,556,CLASSE CE2B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),09,554,CLASSE CM1 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),10,555,CLASSE CIB
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),11,558,SALLE DE CLASSE CP B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),12,555,SALLE DE CLASSE CE1 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),13,556,CEM CAMP MARCHAND SALLE DE CLASSE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MERINA 1 (ARAFAT),14,556,CEM CAMP MARCHAND SALLE DE CLASSE
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,01,590,CI A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,02,589,CP A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,03,589,CE1 A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,04,589,CE2 A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,05,589,CM1 A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,06,589,CM2 A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,07,589,CM2 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,08,589,CM1 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,09,551,CE2 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE PRIMAIRE CAMP MARCHAND,10,404,CLASSE CP B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE TAFSIR NIAW FAYE (DIOKOUL 2),01,492,CLASSE CPB
