Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,BAKAW,01,308,CLASSE CM2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,BELLY GONADJY,01,458,ABRI PROVISOIRE
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,DIABOBE,01,303,CLASSE CM2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,DIAMEL,01,356,CLASSE CE2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,DIARDE,01,212,CLASSE CE2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,DIOFNDE DIALLY,01,430,CLASSE CM1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,DIOFNDE DIALLY,02,431,CLASSE CE1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,FIGO,01,432,CLASSE CE1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,HAMEDOULA,01,322,ABRI PROVISOIRE
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,HIWIRGO,01,335,ABRI PROVISOIRE
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,KADIOGNE,01,558,CLASSE CE2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,KADIOGNE,02,558,CLASSE CM1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,KADIOGNE,03,558,CLASSE CM2 ECOLE
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,LOBOUDOU DOUE,01,506,CLASSE CE2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,LOBOUDOU DOUE,02,506,CLASSE CM1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,LOBOUDOU DOUE,03,506,CLASSE CM2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,NDIAYENE SARE,01,449,CLASSE CE1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,NDIAYENE SARE,02,449,CLASSE CM1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,NGUENDAR,01,499,CLASSE CM1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,NGUENDAR,02,482,CLASSE CM2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,NGUENDAR,03,182,CLASSE CI
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,NIANGA DIERY,01,158,CLASSE CE1
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,PEINDAO,01,562,CLASSE CE2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,PEINDAO,02,563,CLASSE CM2
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,PEINDAO,03,568,CLASSE CP
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,PEINDAO,04,519,CLASSE CI A
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,PETEL,01,511,ABRI PROVISOIRE
SAINT LOUIS,PODOR,NDIAYENE PEINDAO,PETEOLE,01,320,ABRI PROVISOIRE
