Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE DE NDOYENE 2,01,270,CLASSE CI
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE DE NDOYENE 2,02,271,CLASSE CM2
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE SEBI THIOKHO,01,577,CLASSE CI A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE SEBI THIOKHO,02,559,SALLE DE CLASSE
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE ELEMENTAIRE SEBI THIOKHO,03,260,CLASSE CP B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,01,560,SALLE 1 CM1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,02,558,SALLE 3 CM2 C
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,03,561,SALLE 4 CI A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE KIP KIP,04,141,CLASSE CP A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,01,583,CLASSE CM1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,02,583,CLASSE CE1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,03,581,CLASSE CE2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,04,582,CLASSE CM2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI FASS,05,584,SALLE DE CLASSE
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,01,584,CLASSE CP A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,02,581,CLASSE CP B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,03,581,CLASSE CE1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,04,581,CLASSE CE1 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,05,583,CLASSE CE2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,06,581,CLASSE CE2 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,07,579,CLASSE CM1 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,08,582,CLASSE CM1 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,09,581,CLASSE CM2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI ROUTE,10,581,CLASSE CM2 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,01,378,CLASSE CM2
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,02,377,CLASSE CM1
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,03,376,CLASSE CE2 B
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE SEBI SOUS,04,377,CLASSE CE2 A
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,01,381,CLASSE CM1
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,02,382,CLASSE CE1
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,03,379,CLASSE CE2
DAKAR,RUFISQUE,SEBIKOTANE,ECOLE YEBA,04,378,CLASSE CP
DAKAR,RUFISQUE,SEBIKOTANE,FOYER DES JEUNES,01,549,ABRI PROVISOIRE
DAKAR,RUFISQUE,SEBIKOTANE,FOYER DES JEUNES,02,550,ABRI PROVISOIRE
DAKAR,RUFISQUE,SEBIKOTANE,FOYER DES JEUNES,03,550,ABRI PROVISOIRE
