Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,BARKAYEL,01,217,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,BAROCOUNDA,01,266,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,BOULIMBOU,01,264,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,COLIBANTANG,01,513,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,COLIBANTANG,02,512,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,DEMBARING,01,159,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,DIAMGOULOR,01,192,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,DIENDE,01,258,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,DIYABOUGOU,01,204,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,FADIACOUNDA,01,413,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MADINA SANDOU,01,180,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKA,01,327,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKA,02,326,CLASSE CE1
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKA,03,326,CLASSE CM2
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKA CISSE,01,158,CLASSE CI
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKANDING,01,262,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKA VILLAGE,01,569,CLASSE CM1
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MAKA VILLAGE,02,390,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MANIGUI KOLIKASSA,01,208,ABRI PROVISOIRE
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MBOURO KALDING,01,82,CLASSE CE1
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,MISSIRAH SEYDOU,01,122,CLASSE CE1
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,PAKEBA,01,212,CLASSE CP
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,SAMBA NGUAYE,01,243,CLASSE CM1
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,SANACOUNDA,01,87,CLASSE CE1
TAMBACOUNDA,TAMBACOUNDA,MAKACOLIBANTANG,SANDING KERING,01,153,CLASSE CP
