Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,GUEDIAWAYE,GOLF SUD,CEM BANQUE ISLAMIQUE,01,507,SALLE 11
DAKAR,GUEDIAWAYE,GOLF SUD,CEM BANQUE ISLAMIQUE,02,506,SALLE 08
DAKAR,GUEDIAWAYE,GOLF SUD,CEM BANQUE ISLAMIQUE,03,503,SALLE 05
DAKAR,GUEDIAWAYE,GOLF SUD,CEM BANQUE ISLAMIQUE,04,502,SALLE 03
DAKAR,GUEDIAWAYE,GOLF SUD,C.E.S. OGO DIOP,01,559,SALLE 02
DAKAR,GUEDIAWAYE,GOLF SUD,C.E.S. OGO DIOP,02,558,SALLE 07
DAKAR,GUEDIAWAYE,GOLF SUD,C.E.S. OGO DIOP,03,470,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,01,593,CLASSE CIA
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,02,592,CLASSE CIB
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,03,586,CLASSE CIC
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,04,582,CLASSE CPA
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,05,591,CLASSE CPB
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,06,598,CLASSE CE1A
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,07,581,CLASSE CE1B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,08,586,CLASSE CE2A
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,09,587,CLASSE CE2B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,10,584,CLASSE CM1A
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,11,582,CLASSE CM1B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,12,588,CLASSE CM2 A
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,13,589,CLASSE CM2B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,14,589,CLASSE CI
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,15,589,CLASSE CP
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,16,586,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,17,591,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,18,587,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,19,593,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,20,585,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,21,589,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,22,577,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE ADOLPHE DIAGNE,23,492,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,01,574,CLASSE CM2B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,02,568,CLASSE CM2 B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,03,567,CLASSE CE2B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,04,576,CLASSE CE1B
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,05,575,CLASSE CPB
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,06,569,CLASSE CIA
DAKAR,GUEDIAWAYE,GOLF SUD,ECOLE F UNITE 5,07,579,SALLE DE CLASSE
