Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,04,533,CLASSE CE2 C
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,05,549,CLASSE CM1 A
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,06,544,CLASSE CE2 B
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,07,541,CLASSE CE2 A
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,08,536,CLASSE CM2 C
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,09,541,CLASSE CM2 B
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,10,538,CLASSE CM2 A
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,11,540,CLASSE CM1 B
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,12,548,CLASSE CM1 C
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,13,540,CLASSE CI A
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,14,545,CLASSE CI B
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,15,539,CLASSE CI C
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,16,542,CLASSE CP A
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,17,540,CLASSE CP B
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,ECOLE CITE CASTOR SOTRAC,18,543,CLASSE CP C
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,HAMDALAYE 2,01,122,CLASSE CI
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,HAMDALAYE 2,02,120,CLASSE CM1
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,TAWFEKH,01,109,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,KEUR MASSAR SUD,TAWFEKH,02,110,ABRI PROVISOIRE
