Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,AINOUMADY,01,432,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,ALAGUE,01,161,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BAKANABE,01,269,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BANI TAPIRDE,01,77,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BODE,01,579,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BODE,02,47,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BOGAL,01,135,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,BOYNGUEL BAMBA,01,585,CLASSE CM2
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,DINDOUDY DOKA,01,270,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,FETE NIEBE,01,435,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,GOUMBO,01,214,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,GUELODE,01,214,CLASSE CM1
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,KANEHAMBE,01,131,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,KOUDY,01,337,CLASSE CM2
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,NANGANAME 2,01,185,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,OURO DAOUDA,01,168,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,SINTHIOU BOCAR SAMBA,01,111,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,SINTHIOU BOUBOU,01,192,SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,SINTHIOU DOUBE,01,76,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,SINTHIOU FOULBES,01,125,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,SINTHIOU MAMADOU CIRE,01,218,ECOLE SALLE DE CLASSE
TAMBACOUNDA,GOUDIRY,BOYNGUEL BAMBA,TALIBADJI OUOLOF,01,95,ECOLE SALLE DE CLASSE
