Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,TIVAOUANE,MONT ROLLAND,COLOBANE THIOMBANE,01,288,ECOLE
THIES,TIVAOUANE,MONT ROLLAND,FLOUME,01,554,ECOLE
THIES,TIVAOUANE,MONT ROLLAND,FLOUME,02,553,ECOLE
THIES,TIVAOUANE,MONT ROLLAND,KEMAYE,01,300,ECOLE SALLE 1
THIES,TIVAOUANE,MONT ROLLAND,LOUKHOUSS,01,585,ABRI PROVISOIRE 1
THIES,TIVAOUANE,MONT ROLLAND,LOUKHOUSS,02,585,ABRI PROVISOIRE 2
THIES,TIVAOUANE,MONT ROLLAND,MONT ROLLAND,01,561,ECOLE SALLE 1
THIES,TIVAOUANE,MONT ROLLAND,MONT ROLLAND,02,562,ECOLE SALLE 2
THIES,TIVAOUANE,MONT ROLLAND,NDIAYE BOPP,01,561,ECOLE SALLE 1
THIES,TIVAOUANE,MONT ROLLAND,NDIAYE BOPP,02,567,ECOLE SALLE 2
THIES,TIVAOUANE,MONT ROLLAND,NDIAYE BOPP,03,444,ECOLE SALLE 3
THIES,TIVAOUANE,MONT ROLLAND,NGUICK FALL,01,339,ECOLE ELEMENTAIRE
THIES,TIVAOUANE,MONT ROLLAND,NGUICK FALL,02,340,ECOLE ELEMENTAIRE
THIES,TIVAOUANE,MONT ROLLAND,PAKHAMKOUYE 1,01,423,ECOLE ELEMENTAIRE
THIES,TIVAOUANE,MONT ROLLAND,PAKHAMKOUYE 1,02,422,ECOLE ELEMENTAIRE
THIES,TIVAOUANE,MONT ROLLAND,PALLO YOUGA,01,326,ABRI PROVISOIRE 1
THIES,TIVAOUANE,MONT ROLLAND,PALLO YOUGA,02,328,ABRI PROVISOIRE 2
THIES,TIVAOUANE,MONT ROLLAND,TIVIGNE DIASSA,01,568,ECOLE SALLE 1
THIES,TIVAOUANE,MONT ROLLAND,TIVIGNE DIASSA,02,567,ECOLE SALLE 2
THIES,TIVAOUANE,MONT ROLLAND,USINE S.A.E.M. DE THIAYE,01,397,ECOLE ELEMENTAIRE
THIES,TIVAOUANE,MONT ROLLAND,USINE S.A.E.M. DE THIAYE,02,398,ECOLE ELEMENTAIRE
