Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
LOUGA,LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,01,580,CI A
LOUGA,LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,02,579,CP A
LOUGA,LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,03,578,CE1 A
LOUGA,LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,04,577,C2 B
LOUGA,LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,05,576,CM2 A
LOUGA,LINGUERE,LINGUERE,ECOLE ABDOU MINGUE LECOR,06,579,CM1 B
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,01,366,CI A
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,02,367,CP A
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,03,366,CP B
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,04,365,CE1 B
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,05,367,CE2 A
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,06,362,CM2 A
LOUGA,LINGUERE,LINGUERE,ECOLE DAOUDA DIA,07,366,CM2 C
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE 7,01,437,SALLE 1
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE 7,02,437,SALLE 2
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE 7,03,436,SALLE 3
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE 7,04,436,SALLE 4
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE DIAMBOR,01,548,C2 A
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE DIAMBOR,02,536,CM1 A
LOUGA,LINGUERE,LINGUERE,ECOLE LINGUERE DIAMBOR,03,244,CE1 A
LOUGA,LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,01,542,SALLE 11
LOUGA,LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,02,553,SALLE 13
LOUGA,LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,03,544,SALLE 1
LOUGA,LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,04,546,SALLE 25
LOUGA,LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,05,480,SALLE 23
LOUGA,LINGUERE,LINGUERE,LYCEE ALBOURY NDIAYE,06,480,SALLE 17
