Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,SAINT LOUIS,GANDON,BOP THIOR,01,128,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,BOUDIOUCK,01,461,ECOLE CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,BOUDIOUCK,02,334,ECOLE SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,DIAMA THIAGUEL,01,143,ABRI PROVISOIRE
SAINT LOUIS,SAINT LOUIS,GANDON,DIOUGOB PEULH,01,484,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,DIOUGOB PEULH,02,486,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,DIOUGOB PEULH,03,485,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,GANDON,01,560,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,GANDON,02,561,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,GANDON,GANDON,03,562,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,LAMPSAR,01,512,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,GANDON,LAMPSAR,02,511,CLASSE CM1
SAINT LOUIS,SAINT LOUIS,GANDON,LEYBAR,01,441,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,MAKA TOUBE,01,589,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,MAKA TOUBE,02,590,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,MAKHANA,01,343,CLASSE CM2
SAINT LOUIS,SAINT LOUIS,GANDON,MAKHANA,02,343,SALLE DE CLASSE
SAINT LOUIS,SAINT LOUIS,GANDON,MBARIGO,01,449,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,MBARIGO,02,450,ECOLE BARIGOT CM1
SAINT LOUIS,SAINT LOUIS,GANDON,MERINA SALL,01,467,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,MINGUEGNE BOYE,01,377,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,MINGUEGNE BOYE,02,376,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAKHERE,01,341,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAKHERE,02,342,ECOLE CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAKHIP 2,01,435,CLASSE CP
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAOUSSIR LEBOU,01,583,CLASSE CE1
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAOUSSIR LEBOU,02,130,CLASSE CI
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAWDOUNE,01,486,CLASSE CE2
SAINT LOUIS,SAINT LOUIS,GANDON,NDIAWDOUNE,02,487,CLASSE CI
