Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
TAMBACOUNDA,BAKEL,SADATOU,DIAMBOURDALA,01,258,ABRI PROVISOIRE
TAMBACOUNDA,BAKEL,SADATOU,DIYABOUGOU,01,170,CLASSE CE1
TAMBACOUNDA,BAKEL,SADATOU,HEREMAKONO,01,107,CLASSE CE1
TAMBACOUNDA,BAKEL,SADATOU,LAMINIA,01,240,CLASSE CE2
TAMBACOUNDA,BAKEL,SADATOU,MANSAKODJI,01,218,CLASSE CE1
TAMBACOUNDA,BAKEL,SADATOU,MOUSSALA,01,139,CLASSE CE1
TAMBACOUNDA,BAKEL,SADATOU,SADATOU,01,469,CLASSE CE1
TAMBACOUNDA,BAKEL,SADATOU,SADATOU,02,462,CLASSE CM1
TAMBACOUNDA,BAKEL,SADATOU,SADATOU,03,388,CLASSE CE2
TAMBACOUNDA,BAKEL,SADATOU,SANDINGCOUNDA,01,120,ABRI PROVISOIRE
TAMBACOUNDA,BAKEL,SADATOU,SENOCAREDJI,01,156,SENOCAREDJI ABRI
TAMBACOUNDA,BAKEL,SADATOU,SORETO,01,191,CLASSE CE1
