Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
LOUGA,LOUGA,LEONA,BAYTI GUEYE,01,409,CLASSE CP2
LOUGA,LOUGA,LEONA,BAYTI GUEYE,02,410,CLASSE CE1
LOUGA,LOUGA,LEONA,BEUT LAMINE,01,417,CLASSE CP
LOUGA,LOUGA,LEONA,BOUNDOU VOULA 1,01,145,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,DAO 2,01,310,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,GABANE OUOLOF,01,240,CLASSE CP
LOUGA,LOUGA,LEONA,GABANE PEULH 2,01,483,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,GABAR,01,591,CLASSE CM2
LOUGA,LOUGA,LEONA,GALOU DAMEL,01,381,CLASSE CE2
LOUGA,LOUGA,LEONA,GNAYAM,01,573,CLASSE CM1
LOUGA,LOUGA,LEONA,GNAYAM,02,41,CLASSE CE2
LOUGA,LOUGA,LEONA,KEUR KOURA,01,316,CLASSE CE1
LOUGA,LOUGA,LEONA,KEUR MANDIOL,01,206,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,LEONA,01,473,CLASSE CP
LOUGA,LOUGA,LEONA,LEONA,02,472,CLASSE CM2
LOUGA,LOUGA,LEONA,LEONA,03,473,CLASSE CE1
LOUGA,LOUGA,LEONA,MAKA TARE,01,479,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,MBAYE MBAYE MAPATHE,01,574,CLASSE CM1
LOUGA,LOUGA,LEONA,MBAYE MBAYE MAPATHE,02,99,ECOLE SALLE DE CLASSE
LOUGA,LOUGA,LEONA,MERINA SIMON,01,136,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,NDEMBA 2,01,372,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,NDIAMB FALL,01,465,CLASSE CE1
LOUGA,LOUGA,LEONA,NDIAYENE PEULH SALIF,01,353,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,NGOUFAT 1,01,425,ABRI PROVISOIRE
LOUGA,LOUGA,LEONA,POTOU 1,01,516,MAGASIN
LOUGA,LOUGA,LEONA,POTOU 1,02,515,MAGASIN
