Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
MATAM,KANEL,WOURO SIDY,BOW,01,500,CLASSE CI
MATAM,KANEL,WOURO SIDY,BOW,02,501,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,DOLOL,01,307,CLASSE CP
MATAM,KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,01,499,CLASSE CE1A
MATAM,KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,02,501,CLASSE CM1B
MATAM,KANEL,WOURO SIDY,ECOLE SORINGHO SEBBE,03,501,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,FETE BOVE,01,207,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,FORA DIAWARA,01,424,CLASSE CM2
MATAM,KANEL,WOURO SIDY,FOUMIHARA DEMBOUBE,01,552,ECOLE SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,FOUMIHARA DEMBOUBE,02,62,ECOLE SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,FOUMIHARA DIAMWELY,01,472,CLASSE CM2
MATAM,KANEL,WOURO SIDY,FOUMIHARA DIOBE,01,365,CLASSE CM1
MATAM,KANEL,WOURO SIDY,FOUMIHARA DIOBE,02,362,CLASSE CI ECOLE
MATAM,KANEL,WOURO SIDY,LEWE DAMGA,01,461,CLASSE CE2
MATAM,KANEL,WOURO SIDY,MADINA TOROBE,01,503,CLASSE CE1
MATAM,KANEL,WOURO SIDY,MADINA TOROBE,02,501,CLASSE CM2
MATAM,KANEL,WOURO SIDY,MBOUNG,01,30,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,MBOUNGUIEL,01,92,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,NAMARI,01,593,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,NGHAR,01,48,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,OURO SIDI,01,569,CLASSE CE2
MATAM,KANEL,WOURO SIDY,OURO SIDI,02,565,CLASSE CM2
MATAM,KANEL,WOURO SIDY,OURO SIDI,03,572,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,OURO SIDI,04,106,SALLE DE CLASSE
MATAM,KANEL,WOURO SIDY,RANEROU ORIENTAL,01,13,ABRI PROVISOIRE
MATAM,KANEL,WOURO SIDY,SINTHIANE,01,513,CLASSE CP
MATAM,KANEL,WOURO SIDY,SINTHIANE,02,514,CLASSE CE2
MATAM,KANEL,WOURO SIDY,SINTHIANE,03,515,CLASSE CM2
MATAM,KANEL,WOURO SIDY,SINTHIANE,04,515,CLASSE CI ECOLE
