Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,SANGALKAM,CEM KEUR MBABA GUISSE,01,555,SALLE 8
DAKAR,RUFISQUE,SANGALKAM,CEM KEUR MBABA GUISSE,02,553,SALLE 9
DAKAR,RUFISQUE,SANGALKAM,CEM KEUR MBABA GUISSE,03,555,SALLE 10
DAKAR,RUFISQUE,SANGALKAM,CEM KEUR MBABA GUISSE,04,552,SALLE 11
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,01,601,CLASSE CP B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,02,600,CLASSE CE1 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,03,600,CLASSE CE2 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,04,600,CLASSE CM2 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,05,600,CLASSE CM2 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,06,600,CLASSE CE2 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,07,600,CLASSE CE1 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,08,405,CLASSE CM1 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE KOUNOUNE,09,348,SALLE DE CLASSE
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE MEDINA THIOUB,01,590,CLASSE CI A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE MEDINA THIOUB,02,592,CLASSE CI B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE MEDINA THIOUB,03,593,CLASSE CP A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE MEDINA THIOUB,04,591,CLASSE CP B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE DE MEDINA THIOUB,05,591,CLASSE CP C
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,01,600,SALLE 1
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,02,599,SALLE 2
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,03,600,SALLE 3
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,04,600,SALLE 16
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,05,601,SALLE 17
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,06,600,SALLE 13
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,07,600,SALLE 12
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,08,600,SALLE 8
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,09,600,SALLE 15
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE KEUR NDIAYE LO 1,10,118,SALLE DE CLASSE
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHATE DIGUE,01,581,CLASSE CI A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHATE DIGUE,02,581,CLASSE CE1 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHATE DIGUE,03,582,CLASSE CM2 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHATE DIGUE,04,581,CLASSE CM1 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHATE DIGUE,05,221,SALLE DE CLASSE
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHIRATE NDIOBENE,01,555,CLASSE CE2 A
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHIRATE NDIOBENE,02,555,CLASSE CE2 B
DAKAR,RUFISQUE,SANGALKAM,ECOLE ELEMENTAIRE NDIAKHIRATE NDIOBENE,03,405,CLASSE CM1
