Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,RUFISQUE EST,BLOC SCIENTIFIQUE,01,487,SALLE D1
DAKAR,RUFISQUE,RUFISQUE EST,BLOC SCIENTIFIQUE,02,484,SALLE D4
DAKAR,RUFISQUE,RUFISQUE EST,BLOC SCIENTIFIQUE,03,495,SALLE D5
DAKAR,RUFISQUE,RUFISQUE EST,BLOC SCIENTIFIQUE,04,491,SALLE D3
DAKAR,RUFISQUE,RUFISQUE EST,BLOC SCIENTIFIQUE,05,488,SALLE D2
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE EH MAMOUR DIOP (SANTHIABA),01,549,CLASSE CIA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE EH MAMOUR DIOP (SANTHIABA),02,548,CLASSE CM1A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE EH MAMOUR DIOP (SANTHIABA),03,548,CLASSE CM2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE EH MAMOUR DIOP (SANTHIABA),04,548,CLASSE CE2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE EH MAMOUR DIOP (SANTHIABA),05,453,CLASSE CPA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,01,559,CLASSE CIA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,02,555,CLASSE CM2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,03,564,CLASSE CM1A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,04,559,CLASSE CE1 A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,05,560,CLASSE CE2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,06,564,CLASSE CPA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE ELEMENTAIRE COLOBANE,07,562,CLASSE CIB
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,01,597,CLASSE CIA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,02,597,CLASSE CPA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,03,597,CLASSE CE1A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,04,597,CLASSE CE2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,05,597,CLASSE CM1A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,06,597,CLASSE CM2A
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,07,597,CLASSE CM2B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,08,597,CLASSE CI B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,09,597,CLASSE CE 1 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,10,596,CLASSE CE2 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,11,596,CLASSE CPB
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,12,597,CLASSE CM1 B
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,13,597,CLASSE CM2 A BIS
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,14,597,CLASSE CM2B BIS
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,15,597,CLASSE CE2A BIS
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,16,597,CLASSE CE2B BIS
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE GOUYE MOURIDES,17,229,CLASSE CI B BIS
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MATAR SECK,01,550,CLASSE CIA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MATAR SECK,02,548,CLASSE CPA
DAKAR,RUFISQUE,RUFISQUE EST,ECOLE MATAR SECK,03,548,CLASSE CE1B
