Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,TIVAOUANE,DAROU KHOUDOSS,FASS BOYE,04,561,SALLE DE CLASSE 4
THIES,TIVAOUANE,DAROU KHOUDOSS,FASS BOYE,05,557,SALLE DE CLASSE 5
THIES,TIVAOUANE,DAROU KHOUDOSS,FASS BOYE,06,354,ECOLE FASS BOYE SALLE 6
THIES,TIVAOUANE,DAROU KHOUDOSS,FOOT,01,447,ABRI PROVISOIRE
THIES,TIVAOUANE,DAROU KHOUDOSS,KEUR BAKARY SARR,01,318,ABRI PROVISOIRE
THIES,TIVAOUANE,DAROU KHOUDOSS,KEUR KHAR MBAYE,01,97,ABRI PROVISOIRE
THIES,TIVAOUANE,DAROU KHOUDOSS,KHONKYOE,01,471,ECOLE
THIES,TIVAOUANE,DAROU KHOUDOSS,KHONKYOE,02,223,ECOLE KHONKH YOYE SALLE 2
THIES,TIVAOUANE,DAROU KHOUDOSS,MBETETE 1,01,479,ABRI PROVISOIRE
THIES,TIVAOUANE,DAROU KHOUDOSS,MBORO KHONDIO,01,587,SALLE DE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,MBORO KHONDIO,02,43,SALLE DE CLASSE
THIES,TIVAOUANE,DAROU KHOUDOSS,MBORO NDEUNDECATT,01,477,SALLE DE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,MBORO NDEUNDECATT,02,475,SALLES DE CLASSE 2
THIES,TIVAOUANE,DAROU KHOUDOSS,MBORO TOTAL,01,436,SALLE DE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,MBORO TOTAL,02,437,SALLE DE CLASSE 2
THIES,TIVAOUANE,DAROU KHOUDOSS,NDIANGUE WADE,01,331,CASE DE SANTE
THIES,TIVAOUANE,DAROU KHOUDOSS,NDIOP SAO,01,593,SALLE DE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,NDIOP SAO,02,594,SALLE DE CLASSE 2
THIES,TIVAOUANE,DAROU KHOUDOSS,NDIOP SAO,03,84,SALLE DE CLASSE
THIES,TIVAOUANE,DAROU KHOUDOSS,NDJILIGNE,01,554,ABRI PROVISOIRE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,NDJILIGNE,02,553,ABRI PROVISOIRE 2
THIES,TIVAOUANE,DAROU KHOUDOSS,NDONG,01,583,ECOLE SALLE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,NDONG,02,48,SALLE DE CLASSE
THIES,TIVAOUANE,DAROU KHOUDOSS,SAO,01,572,SALLE DE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,SAO,02,573,SALLE DE CLASSE 2
THIES,TIVAOUANE,DAROU KHOUDOSS,SAO,03,95,SALLE DE CLASSE
THIES,TIVAOUANE,DAROU KHOUDOSS,SEGUEL THIOUNE,01,389,SALLE DE CLASSE 1
THIES,TIVAOUANE,DAROU KHOUDOSS,SEGUEL THIOUNE,02,389,SALLE DE CLASSE 2
