Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE HASSOUKA,01,563,ECOLE CADJINOLLE CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE HASSOUKA,02,74,ECOLE CADJINOLLE SALLE DE CLASSE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE KAFONE,01,465,ECOLE CADJINOLLE CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CADJINOLLE KAGNAO,01,531,ECOLE CADJINOLLE CLASSE CP1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CAGNOUT EBROUAYE,01,456,ECOLE CAGNOUT CLASSE CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),CAGNOUT EBROUAYE,02,456,ECOLE CAGNOUT CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),DJIROMAYTH,01,199,ECOLE DJIROMAYTH CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),ELINKINE,01,334,ECOLE ELINKINE CLASSSE CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),ELINKINE,02,334,ECOLE ELIKINE CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),ELINKINE,03,334,ECOLE ELINKINE CLASSE CP1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),LOUDIA DIOLA,01,225,ECOLE LOUDIA DIOLA CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),LOUDIA OUOLOF,01,437,ECOLE LOUDIA OUOLOF CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP DJICOMOL,01,435,FOYER DES JEUNES GRANDE SALLE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP DJICOMOL,02,436,FOYER DES JEUNES SALLE ANNEXE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP HAER,01,501,FOYER DES JEUNES GRANDE SALLE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP KADJIFOLONG,01,560,ECOLE KADJIFOLONG CLASSE CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP KADJIFOLONG,02,554,ECOLE KADJIFOLONG CLASSE CM2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),MLOMP KADJIFOLONG,03,166,ECOLE KADJIFOLONG SALLE DE CLASSE
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),POINTE SAINT GEORGES,01,87,ECOLE POINTE ST-GEORGES CM1
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),SAMATITE,01,193,ECOLE SAMATITE CLASSE CE2
ZIGUINCHOR,OUSSOUYE,MLOMP (OUSSOUYE),SANTHIABA OUOLOF,01,185,ECOLE SANTHIABA
