Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,BADIATE GRAND,01,266,CLASSE CM 1
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,BRIN DIEGUELE,01,370,FOYER DES JEUNES
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,DJIBONKER ERING,01,466,CLASSE CM 2
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,ECOLE DE BANDIALE,01,226,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,ECOLE DE MEDINA,01,258,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,ECOLE ELEMENTAIRE ESSYL,01,218,CLASSE CE 2
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,ENAMPOR,01,544,CLASSE CE 2
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,ENAMPOR,02,163,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,ETAMA,01,173,CLASSE CP ECOLE E ETAMA
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,KAMOBEUL,01,379,CLASSE CE 1
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,SELEKI BAHIMBANE,01,260,CLASSE CP
ZIGUINCHOR,ZIGUINCHOR,ENAMPOR,SELEKI BAHIMBANE,02,260,CLASSE CM 2
