Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,GUINGUINEO,MBADAKHOUNE,GNOLANEME,01,576,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,MBADAKHOUNE,GNOLANEME,02,576,ECOLE PUBLIQUE SALLE N3
KAOLACK,GUINGUINEO,MBADAKHOUNE,GNOLANEME,03,576,ECOLE PUBLIQUE
KAOLACK,GUINGUINEO,MBADAKHOUNE,KEBE,01,339,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,KONGOLI,01,407,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,KONGOLI,02,325,ECOLE PUBLIQUE
KAOLACK,GUINGUINEO,MBADAKHOUNE,LOUKI SEANE,01,304,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MACKA KAHONE,01,447,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MACKA KAHONE,02,447,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBABOUMI,01,450,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBADAKHOUNE,01,538,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBADAKHOUNE,02,535,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBADAKHOUNE,03,274,ECOLE PUBLIQUE SALLE N 3
KAOLACK,GUINGUINEO,MBADAKHOUNE,MBOULEME,01,219,ECOLE PUBLIQUE SALLE N1
KAOLACK,GUINGUINEO,MBADAKHOUNE,NDOUR NDOUR,01,290,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,PAFFA,01,267,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,MBADAKHOUNE,PALADO,01,209,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,MBADAKHOUNE,PARACELLE,01,470,CASE DE SANTE
KAOLACK,GUINGUINEO,MBADAKHOUNE,SAVILA,01,206,ECOLE ELEMENTAIRE
