Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
TAMBACOUNDA,GOUDIRY,BALA,BALA,01,507,CLASSE CM2
TAMBACOUNDA,GOUDIRY,BALA,BALA,02,506,CLASSE CE1
TAMBACOUNDA,GOUDIRY,BALA,BALA,03,452,CLASSE CP
TAMBACOUNDA,GOUDIRY,BALA,DIOULANGUEL,01,205,CLASSE CP
TAMBACOUNDA,GOUDIRY,BALA,GAYE PARADJI,01,104,CLASSE CI
TAMBACOUNDA,GOUDIRY,BALA,KOUTHIAKASSE,01,550,CLASSE CI
TAMBACOUNDA,GOUDIRY,BALA,KOUTHIAKASSE,02,93,CLASSE CP
TAMBACOUNDA,GOUDIRY,BALA,LOUNTHIE,01,114,CLASSE CP
TAMBACOUNDA,GOUDIRY,BALA,MBANGOL,01,86,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BALA,NDIOUM DEMBA GUILLE,01,163,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BALA,NDOMBOTO,01,154,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BALA,SINTHIOU BOCAR KOBOR,01,63,ABRI PROVISOIRE
TAMBACOUNDA,GOUDIRY,BALA,THIARA,01,307,CLASSE CE 2
