Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DIOURBEL,BAMBEY,REFANE,BOKH,01,486,ECOLE BOKH SALLE 1
DIOURBEL,BAMBEY,REFANE,BOKH,02,484,ECOLE BOKH SALLE 2
DIOURBEL,BAMBEY,REFANE,LOULOUPE,01,581,ABRI PROVISOIRE
DIOURBEL,BAMBEY,REFANE,MBAMBEY,01,477,ECOLE MBAMBEY SALLE 1
DIOURBEL,BAMBEY,REFANE,NDEREPP,01,583,ECOLE NDEREPP SALLE 1
DIOURBEL,BAMBEY,REFANE,NDEREPP,02,590,ECOLE NDEREPP SALLE 2
DIOURBEL,BAMBEY,REFANE,NDEREPP,03,590,ECOLE NDEREPP SALLE 3
DIOURBEL,BAMBEY,REFANE,NDEREPP,04,249,ECOLE NDEREPP SALLE 4
DIOURBEL,BAMBEY,REFANE,NDORONG MALICK,01,362,ECOLE NDORONG MALICK SALLE 1
DIOURBEL,BAMBEY,REFANE,NGANGOUNE,01,306,ECOLE ELEM DE NGANGOUNE SALLE 1
DIOURBEL,BAMBEY,REFANE,NGOUYE THIANDIGUE,01,517,ECOLE DE NGOUYE THIANDIGUE SALLE 1
DIOURBEL,BAMBEY,REFANE,NGOUYE THIANDIGUE,02,225,ECOLE DE NGOUYE THIANDIGUE SALLE 2
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,01,565,ECOLE 1 SALLE 1
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,02,571,ECOLE 1 SALLE 2
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,03,572,ECOLE 1 SALLE 3
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,04,569,ECOLE 1 SALLE 4
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,05,567,ECOLE 1 SALLE 5
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,06,573,SALLE 6
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,07,574,SALLE7
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,08,560,ECOLE SALLE 8
DIOURBEL,BAMBEY,REFANE,REFANE PEYE SINDIANE,09,245,ECOLE 1 SALLE 9
DIOURBEL,BAMBEY,REFANE,REO MAO,01,562,SALLE 1
DIOURBEL,BAMBEY,REFANE,REO MAO,02,578,SALLE 2
DIOURBEL,BAMBEY,REFANE,REO MAO,03,153,SALLE 3
DIOURBEL,BAMBEY,REFANE,SEO THIAOTHIAO,01,286,ABRI PROVISOIRE
