Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KOLDA,KOLDA,TANKANTO ESCALE,BANI DIEGA,01,251,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,BOUSSOURA MAKA,01,382,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,ECOLE MEDINA SAMBEL,01,255,SALLE DE CLASSE
KOLDA,KOLDA,TANKANTO ESCALE,ECOLE MEDINA SAMBEL,02,253,SALLE DE CLASSE
KOLDA,KOLDA,TANKANTO ESCALE,MEDINA SAMBA DIAMANKA,01,284,CLASSE CP
KOLDA,KOLDA,TANKANTO ESCALE,NEMATABA MANDINGUE,01,411,CLASSE CE 2
KOLDA,KOLDA,TANKANTO ESCALE,OUMOUL KHOURE,01,449,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,SARE DIAMBOULOU,01,220,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,SARE SOUBANG,01,263,CLASSE CE 2
KOLDA,KOLDA,TANKANTO ESCALE,SINTHIANG THIERNO DEMBA,01,401,CLASSE CP
KOLDA,KOLDA,TANKANTO ESCALE,SINTHIOU BAKOUM,01,248,CLASSE CP
KOLDA,KOLDA,TANKANTO ESCALE,TALELLE,01,185,ABRI PROVISOIRE
KOLDA,KOLDA,TANKANTO ESCALE,TALTO,01,501,CLASSE CE 2
KOLDA,KOLDA,TANKANTO ESCALE,TANKANTO ESCALE,01,385,CLASSE CE 1
KOLDA,KOLDA,TANKANTO ESCALE,TANKANTO ESCALE,02,387,CLASSE CM 1
KOLDA,KOLDA,TANKANTO ESCALE,TANKANTO MAOUNDE,01,379,CLASSE CE 1
