Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,01,556,CLASSE CE 2
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,02,558,CLASSE CI A
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,03,559,CLASSE CM2 A
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,04,564,CLASSE CM2 B
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,05,554,CLASSE CM 1
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,06,557,CLASSE CI B
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,07,551,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE ROSS BETHIO,08,320,SALLE 8
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE SANTHIABA,01,558,CLASSE CE 2
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE SANTHIABA,02,559,CLASSE CI
SAINT LOUIS,DAGANA,ROSS BETHIO,ECOLE SANTHIABA,03,558,CLASSE CE 1
SAINT LOUIS,DAGANA,ROSS BETHIO,NDIORNO,01,555,CLASSE CM2 B
SAINT LOUIS,DAGANA,ROSS BETHIO,NDIORNO,02,561,CLASSE CE 2
SAINT LOUIS,DAGANA,ROSS BETHIO,NDIORNO,03,412,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSS BETHIO,ODABE NAWAR 2,01,276,CLASSE CP
SAINT LOUIS,DAGANA,ROSS BETHIO,RAYNABE 1,01,574,CLASSE CE 2
SAINT LOUIS,DAGANA,ROSS BETHIO,RAYNABE 1,02,239,SALLE DE CLASSE
