Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,KAOLACK,SIBASSOR,ECOLE DE DIOMKHEL,01,365,CLASSE CE1
KAOLACK,KAOLACK,SIBASSOR,ECOLE DE NGOLOTHIE,01,579,CLASSE CM2
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 1,01,566,CLASSE CM1 B
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 1,02,554,CLASSE CEM2 B
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 1,03,562,CLASSE CM1 A
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 1,04,563,CLASSE CE1 B
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 1,05,410,CLASSE CP B
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 2,01,549,CLASSE CE2 A
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 2,02,549,CLASSE CM2 A
KAOLACK,KAOLACK,SIBASSOR,ECOLE SIBASSOR 2,03,549,SALLE 12
