Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
FATICK,FOUNDIOUGNE,KARANG POSTE,ECOLE ELEMENTAIRE KARANG SOCE,01,345,CLASSE CE1
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,01,582,CLASSE CM2A
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,02,579,CLASSE CM2B
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,03,584,CLASSE CM1A
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,04,580,CLASSE CM1B
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,05,576,CLASSE CE2A
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,06,581,CLASSE CE2B
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,07,572,CLASSE CE1 A
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,08,578,CLASSE CE1B
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,09,586,ECOLE 4 SALLE 1
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,10,580,ECOLE 4 SALLE 2
FATICK,FOUNDIOUGNE,KARANG POSTE,KARANG POSTE,11,512,ECOLE 4 SALLE 3
