Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,03,559,CLASSE CM1 A
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,04,558,CLASSE CE 2 A
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,05,558,CLASSE CE 2 A
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI DEMBE,06,496,ECOLE NDOULMADJI DEMBE 1 - CM 1 B
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI FOUNEBE,01,567,ECOLE / CLASSE CE2
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI FOUNEBE,02,570,ECOLE / CLASSE CE1
MATAM,MATAM,NABADJI CIVOL,NDOULOUMADJI FOUNEBE,03,415,CLASSE DE CI
MATAM,MATAM,NABADJI CIVOL,NGUEYENE,01,547,CLASSE CM2 A
MATAM,MATAM,NABADJI CIVOL,NGUEYENE,02,546,CLASSE CM2 B
MATAM,MATAM,NABADJI CIVOL,NGUEYENE,03,547,CLASSE CM1 A
MATAM,MATAM,NABADJI CIVOL,SEDO ABASSE,01,410,CLASSE CM2 A
MATAM,MATAM,NABADJI CIVOL,SEDO ABASSE,02,406,CLASSE CM2 B
MATAM,MATAM,NABADJI CIVOL,SEDO SEBE,01,564,ECOLE - CLASSE CM2
MATAM,MATAM,NABADJI CIVOL,SEDO SEBE,02,559,CLASSE CM1
MATAM,MATAM,NABADJI CIVOL,SEDO SEBE,03,566,CLASSE CE 2
MATAM,MATAM,NABADJI CIVOL,SEDO SEBE,04,559,CLASSE CE 1 ECOLE 1
MATAM,MATAM,NABADJI CIVOL,SEDO SEBE,05,198,ECOLE SEDO SEBE 1 CLASSE CP
MATAM,MATAM,NABADJI CIVOL,SINTHIOU MOGO,01,504,CLASSE CM 2
MATAM,MATAM,NABADJI CIVOL,SINTHIOU MOGO,02,501,CLASSE CM1
MATAM,MATAM,NABADJI CIVOL,THIARENE,01,583,CLASSE CM 2
MATAM,MATAM,NABADJI CIVOL,THIARENE,02,584,CLASSE C M 1
MATAM,MATAM,NABADJI CIVOL,THIARENE,03,587,CLASSE C E 2
MATAM,MATAM,NABADJI CIVOL,THIARENE,04,199,CLASSE CE1 B
MATAM,MATAM,NABADJI CIVOL,TIGUERE CIRE,01,482,CLASSE CM 2
MATAM,MATAM,NABADJI CIVOL,TIGUERE CIRE,02,480,CLASSE CM 1
MATAM,MATAM,NABADJI CIVOL,TIGUERE CIRE,03,482,CLASSE CE 2
MATAM,MATAM,NABADJI CIVOL,WOUDOUROU,01,528,CLASSE CM 2
MATAM,MATAM,NABADJI CIVOL,WOUDOUROU,02,532,CLASSE CM 1
MATAM,MATAM,NABADJI CIVOL,WOUDOUROU,03,522,CLASSE CE 2
MATAM,MATAM,NABADJI CIVOL,WOUDOUROU,04,528,SALLE DE CLASSE
MATAM,MATAM,NABADJI CIVOL,WOUDOUROU,05,339,ECOLE WOUDOUROU 1 CLASSE CP
