Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,26,437,ANNEXE ECOLE PA U9
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11,27,445,ANNEXE ECOLE PA U9
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11 BIS,01,559,CEM P.A. UNITE 9 SALLE 1
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11 BIS,02,564,CEM P.A. UNITE 9 SALLE 2
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 11 BIS,03,154,CEM P.A. UNITE 9 SALLE 3
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,01,548,CLASSE CI A
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,02,556,CLASSE CP A
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,03,543,CLASSE CP B
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,04,536,CLASSE CE1 B
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,05,537,CLASSE CE2 A
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,06,543,CLASSE CM1 A
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,07,551,CLASSE CM1 B
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,08,547,CLASSE CM2
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,09,523,CLASSE CI B
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,10,531,CLASSE CE1 A
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,11,554,CLASSE CE2 B
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,12,537,CLASSE CM2 B
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,13,535,ECOLE PA U15 SALLE 1
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,14,527,ECOLE PA U15 SALLE 2
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,15,542,ECOLE PA U15 SALLE 3
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,16,550,ECOLE PA U15 SALLE 4
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,17,530,ECOLE PA U15 SALLE 5
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,18,517,ECOLE PA U15 SALLE 6
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,19,531,ECOLE PA U15 SALLE 7
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,20,531,ECOLE PA U15 SALLE 8
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PLLES ASSAINIES UNITE 14,21,534,ECOLE PA U15 SALLE 9
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,01,410,SALLE 1
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,02,409,SALLE 2
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,03,406,SALLE 3
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,04,408,SALLE 4
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,ECOLE PRIVEE MAME BITTY,05,408,SALLE 5
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,01,584,SALLE A1
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,02,584,SALLE A2
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,03,574,SALLE A3
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,04,580,SALLE A4
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,05,581,SALLE A5
DAKAR,KEUR MASSAR,KEUR MASSAR NORD,LYCEE ZONE DE RECASEMENT,06,585,SALLE B1
