Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,THIES,KHOMBOLE,ECOLE 3,01,579,CLASSE CP
THIES,THIES,KHOMBOLE,ECOLE 3,02,574,CLASSE CE1
THIES,THIES,KHOMBOLE,ECOLE 3,03,587,CLASSE CE2
THIES,THIES,KHOMBOLE,ECOLE 3,04,576,CLASSE CM1
THIES,THIES,KHOMBOLE,ECOLE 3,05,573,SALLE DE CLASSE
THIES,THIES,KHOMBOLE,ECOLE 3,06,338,CLASSE CM2 A
THIES,THIES,KHOMBOLE,ECOLE 4,01,564,CLASSE CP
THIES,THIES,KHOMBOLE,ECOLE 4,02,574,CLASSE CE1
THIES,THIES,KHOMBOLE,ECOLE 4,03,575,CLASSE CM1
THIES,THIES,KHOMBOLE,ECOLE 4,04,480,SALLE DE CLASSE
THIES,THIES,KHOMBOLE,ECOLE 4,05,488,SALLE DE CLASSE
THIES,THIES,KHOMBOLE,ECOLE 4,06,455,SALLE DE CLASSE
THIES,THIES,KHOMBOLE,ECOLE PRIMAIRE,01,435,CLASSE CP
THIES,THIES,KHOMBOLE,ECOLE PRIMAIRE,02,432,CLASSE CE1
THIES,THIES,KHOMBOLE,ECOLE PRIMAIRE,03,432,CLASSE CM1
THIES,THIES,KHOMBOLE,ECOLE PRIMAIRE 2,01,567,CLASSE CE1
THIES,THIES,KHOMBOLE,ECOLE PRIMAIRE 2,02,397,SALLE DE CLASSE
THIES,THIES,KHOMBOLE,LYCEE COUMBA NDIACK,01,581,SALLE 1
THIES,THIES,KHOMBOLE,LYCEE COUMBA NDIACK,02,579,SALLE 2
THIES,THIES,KHOMBOLE,LYCEE COUMBA NDIACK,03,578,SALLE 3
THIES,THIES,KHOMBOLE,LYCEE COUMBA NDIACK,04,580,SALLE 4
THIES,THIES,KHOMBOLE,LYCEE COUMBA NDIACK,05,580,SALLE 5
