Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,THIES,KEUR MOUSSA,DARAL PEULH,01,245,CLASSE CI
THIES,THIES,KEUR MOUSSA,GAPPE,01,322,ABRI PROVISOIRE
THIES,THIES,KEUR MOUSSA,KATHIALIT,01,407,CLASSE CP
THIES,THIES,KEUR MOUSSA,KAYEL,01,487,CLASSE CI
THIES,THIES,KEUR MOUSSA,KESSOUKHAT,01,475,CLASSE CP
THIES,THIES,KEUR MOUSSA,KESSOUKHAT,02,474,CLASSE CE 1
THIES,THIES,KEUR MOUSSA,KEUR GUILAYE,01,594,CLASSE CE1
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,01,582,CLASSE CE1 A
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,02,581,CLASSE CI
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,03,581,CLASSE CP
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,04,579,CLASSE CM1 A
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,05,580,CLASSE CM2 B
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,06,576,CLASSE CM2 A
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,07,581,SALLE DE CLASSE
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,08,577,SALLE DE CLASSE
THIES,THIES,KEUR MOUSSA,KEUR MOUSSA,09,580,SALLE DE CLASSE
THIES,THIES,KEUR MOUSSA,KEUR SEGA,01,532,CLASSE CP
THIES,THIES,KEUR MOUSSA,KEUR SEGA,02,532,CLASSE CE1
THIES,THIES,KEUR MOUSSA,KEUR YAKHAM,01,551,CLASSE CI
THIES,THIES,KEUR MOUSSA,KEUR YAKHAM,02,299,SALLE DE CLASSE
THIES,THIES,KEUR MOUSSA,KHAYE SERERE,01,503,CLASSE CP
THIES,THIES,KEUR MOUSSA,KHININE,01,541,CLASSE CE1 A
THIES,THIES,KEUR MOUSSA,KHININE,02,103,SALLE DE CLASSE
THIES,THIES,KEUR MOUSSA,KHODEBA,01,551,CLASSE CM1
THIES,THIES,KEUR MOUSSA,KHODEBA,02,550,CLASSE CM2
THIES,THIES,KEUR MOUSSA,LANDOU,01,544,CLASSE CP
THIES,THIES,KEUR MOUSSA,LANDOU,02,169,SALLE DE CLASSE
THIES,THIES,KEUR MOUSSA,LELO SERERE,01,319,CLASSE CI
THIES,THIES,KEUR MOUSSA,LELO SERERE,02,318,CLASSE CP
THIES,THIES,KEUR MOUSSA,LENE,01,271,ABRI PROVISOIRE
