Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SAINT LOUIS,DAGANA,ROSSO SENEGAL,CROISEMENT,01,166,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 1,01,567,CLASSE CM 2
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 1,02,576,CLASSE CM 1
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 1,03,576,CLASSE CE 2
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 1,04,572,CLASSE CI
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 1,05,568,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 1,06,368,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 2,01,567,CLASSE CM2
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 2,02,567,CLASSE CM 1
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 2,03,563,CLASSE CE 2
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 2,04,563,CLASSE CI
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 2,05,558,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 2,06,350,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 3,01,486,CLASSE CM 2
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 3,02,486,CLASSE CM 1
SAINT LOUIS,DAGANA,ROSSO SENEGAL,ECOLE ROSSO 3,03,484,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,MBAGAM,01,547,CLASSE CM 1
SAINT LOUIS,DAGANA,ROSSO SENEGAL,MBAGAM,02,547,CLASSE CE 1
SAINT LOUIS,DAGANA,ROSSO SENEGAL,MBAGAM,03,548,SALLE DE CLASSE
SAINT LOUIS,DAGANA,ROSSO SENEGAL,NDIANDIOU,01,118,SALLE DE CLASSE
