Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,RUFISQUE,BAMBYLOR,CENTRE POLYVALENT MBEYE,01,505,CENTRE POLYVALENT MBEYE
DAKAR,RUFISQUE,BAMBYLOR,ECOLE 2 MEDINA BAMBYLOR,01,600,SALLE 11
DAKAR,RUFISQUE,BAMBYLOR,ECOLE 2 MEDINA BAMBYLOR,02,599,SALLE 10
DAKAR,RUFISQUE,BAMBYLOR,ECOLE 2 MEDINA BAMBYLOR,03,600,SALLE 8
DAKAR,RUFISQUE,BAMBYLOR,ECOLE 2 MEDINA BAMBYLOR,04,600,SALLE 5
DAKAR,RUFISQUE,BAMBYLOR,ECOLE 2 MEDINA BAMBYLOR,05,306,SALLE 4
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,01,597,CLASSE CE1 B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,02,595,CLASSE CE2 A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,03,599,CLASSE CE2 B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,04,599,CLASSE CM1 A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,05,596,CLASSE CM1 B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,06,594,CLASSE CM2 A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,07,600,CLASSE CM2 B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,08,597,CLASSE CI A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,09,595,CLASSE CP B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,10,585,CLASSE CP A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE BAMBYLOR,11,334,SALLE DE CLASSE
DAKAR,RUFISQUE,BAMBYLOR,ECOLE DENI BIRAM NDAO NORD,01,544,CLASSE CI B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE DENI BIRAM NDAO NORD,02,537,CLASSE CE2 A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE DENI BIRAM NDAO NORD,03,530,CLASSE CE2 B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE DENI BIRAM NDAO NORD,04,366,CLASSE CE1 A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE DENIS GUEDJI,01,336,CLASSE CM2
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE DE DIAKSAO,01,288,CLASSE CM1
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE DE MBEUTH,01,515,CLASSE CM1
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE DE MBEUTH,02,299,SALLE DE CLASSE
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 1,01,579,SALLE 2
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 1,02,572,SALLE 7
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 1,03,575,SALLE 3
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 1,04,306,SALLE
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 2,01,576,CLASSE CI A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 2,02,557,CLASSE CP B
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 2,03,564,CLASSE CM1 A
DAKAR,RUFISQUE,BAMBYLOR,ECOLE ELEMENTAIRE GOROM 2,04,476,CLASSE CM1 B
