Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
LOUGA,LOUGA,KELLE GUEYE,BEUL GUEYE,01,229,CLASSE CE1
LOUGA,LOUGA,KELLE GUEYE,BEUL GUEYE,02,230,CLASSE CM 2
LOUGA,LOUGA,KELLE GUEYE,BOUSSOURA LO,01,284,CLASSE CM1
LOUGA,LOUGA,KELLE GUEYE,DARA NDIAKHOUR,01,361,CLASSE CI
LOUGA,LOUGA,KELLE GUEYE,DARA NDIAKHOUR,02,361,SALLE DE CLASSE
LOUGA,LOUGA,KELLE GUEYE,KALASSANE NDIAYE,01,181,CLASSE CE1 / CE2
LOUGA,LOUGA,KELLE GUEYE,KEL GUEYE,01,558,CLASSE CP
LOUGA,LOUGA,KELLE GUEYE,KEL GUEYE,02,559,CLASSE CM1
LOUGA,LOUGA,KELLE GUEYE,KEUR BOUMI NDIAYE,01,367,CASE DE SANTE
LOUGA,LOUGA,KELLE GUEYE,KEUR GUIRI ALLA,01,372,CLASSE CM1
LOUGA,LOUGA,KELLE GUEYE,KEUR MBALLO NDIAYE,01,351,MAGASIN
LOUGA,LOUGA,KELLE GUEYE,MBOUT MOUSSA,01,222,CLASSE CM1
LOUGA,LOUGA,KELLE GUEYE,NDAM NGOTT,01,450,CLASSE CE2
LOUGA,LOUGA,KELLE GUEYE,NDIARY DIOP,01,323,CLASSE CM1
LOUGA,LOUGA,KELLE GUEYE,NGANA SALL,01,435,CLASSE CP
LOUGA,LOUGA,KELLE GUEYE,NGUEYENE 1,01,314,CLASSE ALPHABETISATION
