Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
FATICK,GOSSAS,OUADIOUR,BIL MBACKE,01,254,ABRI PROVISOIRE
FATICK,GOSSAS,OUADIOUR,DAROU BIL,01,260,CLASSE CE 1 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,DAROU GUEYE,01,247,CLASSE CM 1 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,KEUR DIENE SENE,01,576,CLASSE CM 1 CLASSE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,KEUR DIENE SENE,02,56,SALLE DE CLASSE CM2 ECOLE ELEM
FATICK,GOSSAS,OUADIOUR,KEUR KHALI MBOUP,01,459,ABRI PROVISOIRE
FATICK,GOSSAS,OUADIOUR,KEUR KHAR KANE,01,50,CLASSE CP ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,KEUR SAMBA GUEYE,01,115,CLASSE CE 1 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,KHAYANE MBAMBARA,01,171,CLASSE CP ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,LOUMBEL KELLI,01,567,CLASSE CE 2 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,LOUMBEL KELLI,02,54,SALLE DE CLASSE 4 CE1 ECOLE ELEM
FATICK,GOSSAS,OUADIOUR,NIANGUE,01,278,ABRI PROVISOIRE
FATICK,GOSSAS,OUADIOUR,NIOMRE,01,575,CLASSE CE 2
FATICK,GOSSAS,OUADIOUR,OUADIOUR,01,475,CLASSE CM 2 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,OUADIOUR,02,474,CEM OUADIOUR 5IEME A
FATICK,GOSSAS,OUADIOUR,SAMBOCK,01,379,CLASSE CE 2 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,THIENABA,01,442,CLASSE CM 1 ECOLE ELEMENTAIRE
FATICK,GOSSAS,OUADIOUR,THIENABA,02,441,CLASSE CM 2 ECOLE ELEMENTAIRE
