Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,C.E.M. DIALANG,01,359,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,C.E.M. DIALANG,02,360,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,C.E.M. DIALANG,03,359,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,DARSALAM,01,482,CLASSE CE 1
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE DE BOFFA BAYOT,01,330,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE ELEMENTAIRE DE TOUBACOUTA,01,293,CLASSE CM 1
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE ELEMENTAIRE DE TOUBACOUTA,02,174,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ECOLE MATERNELLE DE KALEANN,01,225,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,KAGUITTE,01,499,CLASSE CI
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,KAGUITTE,02,501,CLASSE CM 2
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,KAGUITTE,03,498,SALLE DE CLASSE
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,01,475,CLASSE CI
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,02,475,CLASSE CM 2
ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,03,474,CLASSE CM 1
