Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
LOUGA,LOUGA,GUET ARDO,DEKHOLE 1,01,520,ECOLE PRIMAIRE CLASSE CE1
LOUGA,LOUGA,GUET ARDO,DEKHOLE 1,02,120,ECOLE PRIMAIRE
LOUGA,LOUGA,GUET ARDO,DIAMOY GAYE,01,282,ECOLE PRIMAIRE CLASSE CE2
LOUGA,LOUGA,GUET ARDO,DIAWAR SARR,01,266,ECOLE PRIMAIRE CLASSE CE1
LOUGA,LOUGA,GUET ARDO,DIONABE,01,271,ECOLE PRIMAIRE CLASSE CP
LOUGA,LOUGA,GUET ARDO,ECOLE PRIMAIRE THIAR PEULH,01,255,SALLE DE CLASSE
LOUGA,LOUGA,GUET ARDO,GARKI,01,286,ECOLE PRIMAIRE CLASSE CE1
LOUGA,LOUGA,GUET ARDO,GUET ARDO,01,575,ECOLE PRIMAIRE CLASSE CM2
LOUGA,LOUGA,GUET ARDO,GUET ARDO,02,575,ECOLE PRIMAIRE CLASSE CE1
LOUGA,LOUGA,GUET ARDO,NDIOBENE NDEM,01,359,ECOLE PRIMAIRE CLASSE CE 2
LOUGA,LOUGA,GUET ARDO,PATAR NAR,01,136,ECOLE PRIMAIRE CLASSE CM 2
LOUGA,LOUGA,GUET ARDO,THIALAGA NIANE,01,138,ECOLE PRIMAIRE
LOUGA,LOUGA,GUET ARDO,TOURE FALL,01,183,ECOLE PRIMAIRE CLASSE CE2
