Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KAOLACK,GUINGUINEO,NGELLOU,KEUR SADIOUKA,01,215,SALLE DE CLASSE CP ECOLE
KAOLACK,GUINGUINEO,NGELLOU,LALOYE,01,256,ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,MBOUR SINE,01,418,SALLE DE CLASSE CE 1 ECOLE
KAOLACK,GUINGUINEO,NGELLOU,NGADADA,01,587,CLASSE CP ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,NGUELOU,01,353,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGELLOU,NGUELOU,02,353,ECOLE PUBLIQUE SALLE N 2
KAOLACK,GUINGUINEO,NGELLOU,TENE FODE,01,278,ECOLE PUBLIQUE SALLE N 1
KAOLACK,GUINGUINEO,NGELLOU,THICKI OUOLOF,01,467,CLASSE CE2 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,THICKI OUOLOF,02,466,CLASSE CM1 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,THICKI SERERE,01,320,CLASSE CE2 ECOLE ELEMENTAIRE
KAOLACK,GUINGUINEO,NGELLOU,THICKI SERERE,02,322,CLASSE CM1 ECOLE ELEMENTAIRE
