Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,05,594,CLASSE CM2 B
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,06,591,CLASSE CM1 A
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,07,600,CLASSE CM1 B
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,08,600,CLASSE CE2 A
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,09,593,CLASSE CPA
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,10,595,CLASSE CE 2 B
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,11,593,CLASSE CE 1 A
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,12,597,CLASSE CE 1 B
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,13,600,CLASSE CP C
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,14,600,CLASSE CI C
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,15,586,SALLE 15
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,16,592,SALLE 16
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,17,597,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,MALIKA,ECOLE SEYDI ANTA GADIAGA,18,130,E. E. MALIKA PLAGE SALLE 1
