Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,01,580,SALLE 1
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,02,580,SALLE 2
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,03,581,SALLE 3
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,04,581,SALLE 4
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,05,578,SALLE 5
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,06,581,SALLE 6
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,07,582,SALLE 7
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ANNEXE ECOLE KHALIFA ABABACAR SY,08,580,SALLE 8
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,01,569,CLASSE CI A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,02,572,CLASSE CI B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,03,567,CLASSE CP A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,04,565,CLASSE CP B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,05,570,CLASSE CE2 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,06,562,CLASSE CE2 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,07,560,CLASSE CM1 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,08,569,CLASSE CM1 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,09,568,CLASSE CM1 C
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,10,564,CLASSE CE1 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,11,564,CLASSE CE1 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,12,569,CLASSE CM2
DAKAR,KEUR MASSAR,YEUMBEUL SUD,CENTRE D ETAT CIVIL YEUMBEUL,13,522,CLASSE CM2 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,01,588,CLASSE CM1 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,02,589,CLASSE CM1 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,03,587,CLASSE CE1 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,04,589,CLASSE CE1 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,05,591,CLASSE CM2 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,06,589,CLASSE CM2 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,07,589,CLASSE CE2 A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,08,590,CLASSE CI A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,09,588,CLASSE CE2 B
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,10,589,CLASSE CP A
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,11,589,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,12,585,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,13,588,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,14,588,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,15,587,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,16,589,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,17,590,ABRI PROVISOIRE
