Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
ZIGUINCHOR,BIGNONA,KAFOUNTINE,ABENE,01,570,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KAFOUNTINE,ABENE,02,570,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,ABENE,03,571,CLASSE CE 1
ZIGUINCHOR,BIGNONA,KAFOUNTINE,ALBADAR,01,440,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,ALBADAR,02,436,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KAFOUNTINE,BOUNE,01,119,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,CAYLO,01,99,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,COLOMBA,01,325,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,COUBA,01,239,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNA,01,529,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNA,02,530,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNA,03,525,CLASSE CP
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIANNAH KABAR,01,431,CLASSE CM 2
ZIGUINCHOR,BIGNONA,KAFOUNTINE,DIOGUE,01,343,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,HAERE,01,253,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,HILLOL,01,305,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,HITOU,01,289,CLASSE CI
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,01,557,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,02,553,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,03,550,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,04,549,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,05,552,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,06,542,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,07,544,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,08,546,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,09,482,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,10,481,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,11,479,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,12,531,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,13,475,CEM KAFOUNTINE SALLE DE CLASSE
ZIGUINCHOR,BIGNONA,KAFOUNTINE,KAFOUNTINE,14,481,CEM KAFOUNTINE SALLE DE CLASSE
