Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KOLDA,VELINGARA,KANDIA,BANACOUROU SAMBA,01,505,CLASSE CE2
KOLDA,VELINGARA,KANDIA,DIALAKA,01,245,CLASSE CE2
KOLDA,VELINGARA,KANDIA,DIALAKA,02,245,CLASSE CM1
KOLDA,VELINGARA,KANDIA,DIALAKEGNI,01,287,CLASSE CM1
KOLDA,VELINGARA,KANDIA,DOUBIROU,01,458,CLASSE CM1
KOLDA,VELINGARA,KANDIA,DOUBIROU,02,459,CLASSE CE2
KOLDA,VELINGARA,KANDIA,ECOLE DJIDA MOUDOU,01,219,CE2
KOLDA,VELINGARA,KANDIA,ECOLE MADINA DIAMBERE,01,253,CI
KOLDA,VELINGARA,KANDIA,KAEL BESSEL,01,304,CLASSE CM2
KOLDA,VELINGARA,KANDIA,KANDIA,01,502,CLASSE CM1
KOLDA,VELINGARA,KANDIA,KANDIA,02,498,CLASSE CM2
KOLDA,VELINGARA,KANDIA,KEREVANE,01,378,CLASSE CE2
KOLDA,VELINGARA,KANDIA,LAMBATARA,01,168,CLASSE CE2
KOLDA,VELINGARA,KANDIA,LAMBATARA,02,168,CLASSE CP
KOLDA,VELINGARA,KANDIA,MADINA MARI CISSE,01,327,CLASSE CM2
KOLDA,VELINGARA,KANDIA,MADINA MARI CISSE,02,329,CLASSE CE2
KOLDA,VELINGARA,KANDIA,MADINA SAMBA DIALLO,01,147,CLASSE CM1
KOLDA,VELINGARA,KANDIA,MEDINA ADJA,01,354,CLASSE CM1
KOLDA,VELINGARA,KANDIA,MOUNTOUMBA,01,359,CLASSE CM1
KOLDA,VELINGARA,KANDIA,SARE BOULEL,01,309,CLASSE CM2
KOLDA,VELINGARA,KANDIA,SARE BOULEL,02,310,CLASSE CM1
KOLDA,VELINGARA,KANDIA,SARE YERO META,01,259,CLASSE CM1
KOLDA,VELINGARA,KANDIA,SINTHIANG BADION,01,334,ABRI PROVISOIRE
KOLDA,VELINGARA,KANDIA,TEMENTO DEMBA MBALLO,01,355,CLASSE CM1
KOLDA,VELINGARA,KANDIA,TEMENTO FARAMBA,01,295,CLASSE CM2
