Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
SEDHIOU,BOUNKILING,DIAMBATY,BADION LISS,01,199,ABRI PROVISOIRE
SEDHIOU,BOUNKILING,DIAMBATY,BANANA,01,226,CLASSE CI
SEDHIOU,BOUNKILING,DIAMBATY,BAYAMBA,01,512,CLASSE CE1
SEDHIOU,BOUNKILING,DIAMBATY,DAROU SALAM CISSE,01,522,ABRI PROVISOIRE
SEDHIOU,BOUNKILING,DIAMBATY,DIALAMBERE,01,192,ABRI PROVISOIRE
SEDHIOU,BOUNKILING,DIAMBATY,DIAMBATI,01,572,CLASSE CM2
SEDHIOU,BOUNKILING,DIAMBATY,DIANNAH SONCODOU,01,394,ABRI PROVISOIRE
SEDHIOU,BOUNKILING,DIAMBATY,KOUKOUYE,01,166,ABRI PROVISOIRE
SEDHIOU,BOUNKILING,DIAMBATY,MISSIRA SONCODOU,01,315,CLASSE CE2
SEDHIOU,BOUNKILING,DIAMBATY,SARE ILO,01,214,ECOLE CLASSE CE1
SEDHIOU,BOUNKILING,DIAMBATY,SYLLACOUNDA,01,299,ECOLE CLASSE CE1
SEDHIOU,BOUNKILING,DIAMBATY,TOUBA MORICOUNDA,01,93,ECOLE CLASSE CP
SEDHIOU,BOUNKILING,DIAMBATY,TOUBA MORICOUNDA,02,93,ECOLE CLASSE CE1
