Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MADY NDIAYE,18,591,ABRI PROVISOIRE
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,01,563,SALLE 01
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,02,563,SALLE 03
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,03,563,SALLE 05
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,04,562,SALLE 06
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,05,562,SALLE 07
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,06,563,SALLE 08
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOMAR KHARY DIOP,07,359,SALLE 09
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,01,587,SALLE 16
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,02,587,SALLE 15
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,03,586,SALLE 14
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,04,588,SALLE 13
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,05,588,SALLE 12
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,06,590,SALLE 10
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,07,590,SALLE 9
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,08,589,SALLE 8
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,09,590,SALLE 7
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,10,589,SALLE 6
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,11,590,SALLE 5
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,12,590,SALLE 4
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,13,588,SALLE 3
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,14,590,SALLE 1
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,15,588,SALLE 2
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,16,587,SALLE 17
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,17,590,SALLE 18
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE MOUSSE ANTA DIOP,18,590,SALLE 11
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,01,594,CEM IMAM S GAYE SALLE 16
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,02,590,CEM IMAM S GAYE SALLE 1
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,03,597,CEM IMAM S GAYE SALLE 2
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,04,593,CEM IMAM S GAYE SALLE 3
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,05,593,CEM IMAM S GAYE SALLE 4
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,06,596,CEM IMAM S GAYE SALLE 5
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,07,588,CEM IMAM S GAYE SALLE 6
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,08,592,CEM IMAM S GAYE SALLE 7
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,09,600,CEM IMAM S GAYE SALLE 8
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,10,600,CEM IMAM S GAYE SALLE 9
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,11,593,CEM IMAM S GAYE SALLE 10
DAKAR,KEUR MASSAR,YEUMBEUL SUD,ECOLE PRIVEE MAMADOU NDIONE,12,593,CEM IMAM S GAYE SALLE 11
