Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
KOLDA,VELINGARA,VELINGARA,ECOLE MOULAYE SIRANDING BALDE,01,574,CLASSE CM2A
KOLDA,VELINGARA,VELINGARA,ECOLE MOULAYE SIRANDING BALDE,02,572,CLASSE CM2B
KOLDA,VELINGARA,VELINGARA,ECOLE MOULAYE SIRANDING BALDE,03,574,CLASSE CE1B
KOLDA,VELINGARA,VELINGARA,ECOLE MOULAYE SIRANDING BALDE,04,571,CLASSE CE1C
KOLDA,VELINGARA,VELINGARA,ECOLE SALIF BALDE DE THIANKANG,01,581,SALLE 14
KOLDA,VELINGARA,VELINGARA,ECOLE SALIF BALDE DE THIANKANG,02,583,SALLE 17
KOLDA,VELINGARA,VELINGARA,ECOLE SALIF BALDE DE THIANKANG,03,580,SALLE 2
KOLDA,VELINGARA,VELINGARA,ECOLE SALIF BALDE DE THIANKANG,04,261,SALLE 04
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO BOUROUDJI DIALLO,01,574,CLASSE CIA
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO BOUROUDJI DIALLO,02,577,CE1 A
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO BOUROUDJI DIALLO,03,577,CM2 A
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO MOUSTAPHA BARRY,01,365,CLASSE CIB
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO MOUSTAPHA BARRY,02,364,CLASSE CM2A
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO SOUAIDOU SOUARE,01,587,CLASSE CM2A
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO SOUAIDOU SOUARE,02,587,CLASSE CE1A
KOLDA,VELINGARA,VELINGARA,ECOLE THIERNO SOUAIDOU SOUARE,03,587,CI A
KOLDA,VELINGARA,VELINGARA,ECOLE TOUMANY BOIRO,01,527,CLASSE CIB
KOLDA,VELINGARA,VELINGARA,ECOLE TOUMANY BOIRO,02,541,CLASSE CPA
KOLDA,VELINGARA,VELINGARA,ECOLE TOUMANY BOIRO,03,524,CLASSE CE2B
KOLDA,VELINGARA,VELINGARA,ECOLE TOUMANY BOIRO,04,540,CLASSE CE2 A
KOLDA,VELINGARA,VELINGARA,ECOLE TOUMANY BOIRO,05,517,SALLE CM2 A
KOLDA,VELINGARA,VELINGARA,LYCEE SAMSIDINE AIDARA,01,492,CLASSE 27
KOLDA,VELINGARA,VELINGARA,LYCEE SAMSIDINE AIDARA,02,490,CLASSE 8
KOLDA,VELINGARA,VELINGARA,LYCEE SAMSIDINE AIDARA,03,489,CLASSE 18
KOLDA,VELINGARA,VELINGARA,LYCEE SAMSIDINE AIDARA,04,492,SALLE 13
KOLDA,VELINGARA,VELINGARA,MAIRIE,01,581,SALLE DE DELIBERATIONS
KOLDA,VELINGARA,VELINGARA,MAIRIE,02,579,GARAGE MAIRIE
KOLDA,VELINGARA,VELINGARA,MAIRIE,03,580,ABRI PROVISOIRE
KOLDA,VELINGARA,VELINGARA,MAIRIE,04,579,ABRI PROVISOIRE
