Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DIOURBEL,MBACKE,TOUBA MOSQUEE,TINDODY,07,571,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA BELEL,01,348,CLASSE CE2
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA BELEL,02,347,CLASSE CM2
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA BOGO,01,421,CLASSE CP
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,01,474,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,02,476,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,03,474,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,04,473,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,05,474,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,06,476,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,07,475,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,08,474,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,09,473,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,10,475,ABRI PROVISOIRE
DIOURBEL,MBACKE,TOUBA MOSQUEE,TOUBA MOSQUEE KEUR BAYE LAHAD NDAMATOU,11,472,ABRI PROVISOIRE
