Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
DAKAR,GUEDIAWAYE,SAM,ECOLE 13 DAROU SALAM,01,211,CLASSE CE1B
DAKAR,GUEDIAWAYE,SAM,ECOLE 13 DAROU SALAM,02,213,CLASSE CE2A
DAKAR,GUEDIAWAYE,SAM,ECOLE 13 DAROU SALAM,03,212,CLASSE CE1A
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,01,587,CLASSE CM1B
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,02,592,CLASSE CM1A
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,03,582,SALLE DE REUNION
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,04,585,CLASSE CE2A
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,05,578,CLASSE CE1A
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,06,586,CLASSE CE2B
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,07,588,CLASSE CIB
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,08,574,CLASSE CM2B
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,09,577,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,10,565,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,11,574,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,12,564,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 16,13,565,ABRI PROVISOIRE
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,01,596,CLASSE CM1B
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,02,598,CLASSE CE2A
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,03,594,CLASSE CE1A
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,04,597,CLASSE CPA
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,05,596,CLASSE CIA
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,06,594,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/A GUEDIAWAYE,07,599,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/B GUEDIAWAYE,01,552,CLASSE CPB
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/B GUEDIAWAYE,02,553,CLASSE CIB
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/B GUEDIAWAYE,03,550,CLASSE CIA
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/B GUEDIAWAYE,04,550,CLASSE CE1B
DAKAR,GUEDIAWAYE,SAM,ECOLE 17/B GUEDIAWAYE,05,474,SALLE DE CLASSE
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,01,585,CLASSE CE1B ECOLE A
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,02,585,CLASSE CEZA ECOLE A
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,03,585,CLASSE CM1A ECOLE A
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,04,585,CLASSE CM2A ECOLE A
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,05,585,SALLE NICOLAS SARR ECOLE B
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,06,585,SALLE ELHADJI ELVALID ECOLE B
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,07,585,SALLE BABACAR NDAO ECOLE B
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,08,585,SALLE ADAMA DIOP ECOLE B
DAKAR,GUEDIAWAYE,SAM,ECOLE 20,09,586,SALLE DE CLASSE
