Region,Departement,Commune,Lieu de vote,Bureau,Electeurs,Implantation
THIES,TIVAOUANE,MEOUANE,AINOUMANE,01,193,ECOLE ARABE AINOUMANE
THIES,TIVAOUANE,MEOUANE,DAYAMBER,01,519,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,DIAMA THIENE,01,558,ECOLE SALLE DE CLASSE
THIES,TIVAOUANE,MEOUANE,DIATTY MBAYE,01,374,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,GOUILLE SAMBA,01,430,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,GOUYE YETTE,01,514,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,GOUYE YETTE,02,277,ECOLE ELEMENTAIRE SALLE 2
THIES,TIVAOUANE,MEOUANE,KEUR KHAR DIOP,01,365,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,LEONA,01,555,SALLE DE CLASSE ECOLE
THIES,TIVAOUANE,MEOUANE,MASSAR,01,514,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,MBAYE DIALLO,01,148,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,MBORINE,01,558,SALLE DE CLASSE ECOLE
THIES,TIVAOUANE,MEOUANE,MBORINE,02,187,ECOLE ELEMENTAIRE SALLE 2
THIES,TIVAOUANE,MEOUANE,MBOUKHEKHE,01,437,SALLE DE CLASSE
THIES,TIVAOUANE,MEOUANE,MEKHE VILLAGE,01,520,SALLE DE CLASSE 1
THIES,TIVAOUANE,MEOUANE,MEKHE VILLAGE,02,519,SALLE DE CLASSE 2
THIES,TIVAOUANE,MEOUANE,MEOUANE,01,506,SALLE DE CLASSE 1
THIES,TIVAOUANE,MEOUANE,MEOUANE,02,510,SALLE DE CLASSE 2
THIES,TIVAOUANE,MEOUANE,MEOUANE,03,511,SALLE DE CLASSE 3
THIES,TIVAOUANE,MEOUANE,MEOUANE,04,450,ECOLE ELEMENTAIRE SALLE 4
THIES,TIVAOUANE,MEOUANE,NDANKHE,01,457,SALLE DE CLASSE
THIES,TIVAOUANE,MEOUANE,NDEUCOU,01,423,CASE DE SANTE
THIES,TIVAOUANE,MEOUANE,NDIOUFFENE,01,553,ECOLE ARABE NDIOUFFENE
THIES,TIVAOUANE,MEOUANE,NDIOUFFENE,02,96,ABRI PROVISOIRE
THIES,TIVAOUANE,MEOUANE,NDOMBILE,01,535,SALLE DE CLASSE
THIES,TIVAOUANE,MEOUANE,NDOMBILE,02,212,ECOLE ELEMENTAIRE SALLE 2
THIES,TIVAOUANE,MEOUANE,NDOUCOURA,01,533,SALLE DE CLASSE
